subset,split,code,script,name,family,words,documents,utf8_bytes,utf8_bytes_human,parquet_bytes,parquet_bytes_human,bible_ratio,wiki_ratio
vep_Latn,test,vep,Latn,Veps,Uralic,17304,59,116043,113.32KB,66492,64.93KB,-,-
vep_Latn_removed,train,vep,Latn,Veps,Uralic,-,280410,533475476,508.76MB,181260269,172.86MB,-,-
vid_Latn,train,vid,Latn,Vidunda,Niger-Congo,102012,135,591005,577.15KB,216580,211.50KB,1.000,0.000
vid_Latn,test,vid,Latn,Vidunda,Niger-Congo,443,1,2549,2.49KB,15723,15.35KB,-,-
vid_Latn_removed,train,vid,Latn,Vidunda,Niger-Congo,-,2166,22806465,21.75MB,4039430,3.85MB,-,-
vie_Latn,train,vie,Latn,Vietnamese,Austro-Asiatic,50886874358,61064248,343416915256,319.83GB,130131724878,121.19GB,-,-
vie_Latn,test,vie,Latn,Vietnamese,Austro-Asiatic,23610542,28276,159200507,151.83MB,61615389,58.76MB,-,-
vie_Latn_removed,train,vie,Latn,Vietnamese,Austro-Asiatic,-,152315067,455392879061,424.12GB,178076042668,165.85GB,-,-
viv_Latn,train,viv,Latn,Iduna,Austronesian,490101,401,3140308,2.99MB,816999,797.85KB,1.000,0.000
viv_Latn,test,viv,Latn,Iduna,Austronesian,8983,6,58276,56.91KB,23009,22.47KB,-,-
viv_Latn_removed,train,viv,Latn,Iduna,Austronesian,-,9769,6688050,6.38MB,2120404,2.02MB,-,-
vls_Latn,train,vls,Latn,Vlaams,Indo-European,3242819,7041,17160253,16.37MB,8364351,7.98MB,0.000,0.720
vls_Latn,test,vls,Latn,Vlaams,Indo-European,30994,84,165297,161.42KB,100171,97.82KB,-,-
vls_Latn_removed,train,vls,Latn,Vlaams,Indo-European,-,335496,544430487,519.21MB,172155254,164.18MB,-,-
vmk_Latn,train,vmk,Latn,Makhuwa-Shirima,Niger-Congo,32364,19,208715,203.82KB,74684,72.93KB,0.842,0.000
vmk_Latn_removed,train,vmk,Latn,Makhuwa-Shirima,Niger-Congo,-,3274,7631977,7.28MB,1567819,1.50MB,-,-
vmw_Latn,train,vmw,Latn,Makhuwa,Niger-Congo,631490,956,3876154,3.70MB,1442028,1.38MB,0.787,0.162
vmw_Latn,test,vmw,Latn,Makhuwa,Niger-Congo,6314,9,38822,37.91KB,21048,20.55KB,-,-
vmw_Latn_removed,train,vmw,Latn,Makhuwa,Niger-Congo,-,33675,16989986,16.20MB,6904818,6.58MB,-,-
vmy_Latn,train,vmy,Latn,Ayautla Mazatec,Otomanguean,293881,485,1654015,1.58MB,565910,552.65KB,0.994,0.000
vmy_Latn,test,vmy,Latn,Ayautla Mazatec,Otomanguean,2005,3,10792,10.54KB,23029,22.49KB,-,-
vmy_Latn_removed,train,vmy,Latn,Ayautla Mazatec,Otomanguean,-,973,644444,629.34KB,146170,142.74KB,-,-
vol_Latn,train,vol,Latn,Volapük,Artificial Language,1077214,4136,5995586,5.72MB,2737383,2.61MB,0.000,0.922
vol_Latn,test,vol,Latn,Volapük,Artificial Language,12418,52,69455,67.83KB,47745,46.63KB,-,-
vol_Latn_removed,train,vol,Latn,Volapük,Artificial Language,-,212798,152592565,145.52MB,46405903,44.26MB,-,-
vot_Latn,train,vot,Latn,Votic,Uralic,1277,8,9355,9.14KB,12101,11.82KB,0.000,0.375
vot_Latn_removed,train,vot,Latn,Votic,Uralic,-,1595,1906291,1.82MB,470757,459.72KB,-,-
vro_Latn,train,vro,Latn,Võro,Uralic,4716657,8200,28147517,26.84MB,13255609,12.64MB,0.000,0.120
vro_Latn,test,vro,Latn,Võro,Uralic,41899,78,251037,245.15KB,127049,124.07KB,-,-
vro_Latn_removed,train,vro,Latn,Võro,Uralic,-,170869,399470026,380.96MB,167114542,159.37MB,-,-
vun_Latn,train,vun,Latn,Vunjo,Niger-Congo,316078,357,1793680,1.71MB,633615,618.76KB,1.000,0.000
vun_Latn,test,vun,Latn,Vunjo,Niger-Congo,2794,6,16825,16.43KB,22680,22.15KB,-,-
vun_Latn_removed,train,vun,Latn,Vunjo,Niger-Congo,-,677,1395942,1.33MB,352757,344.49KB,-,-
vut_Latn,train,vut,Latn,Vute,Niger-Congo,2027,2,12149,11.86KB,17119,16.72KB,1.000,0.000
vut_Latn_removed,train,vut,Latn,Vute,Niger-Congo,-,29,1191156,1.14MB,465003,454.10KB,-,-
waj_Latn,train,waj,Latn,Waffa,Trans-New Guinea,121899,113,830627,811.16KB,218372,213.25KB,1.000,0.000
waj_Latn,test,waj,Latn,Waffa,Trans-New Guinea,1337,1,9126,8.91KB,7614,7.44KB,-,-
waj_Latn_removed,train,waj,Latn,Waffa,Trans-New Guinea,-,316,1791368,1.71MB,449571,439.03KB,-,-
wal_Latn,train,wal,Latn,Wolaytta,Afro-Asiatic,1686197,2590,11297077,10.77MB,4123538,3.93MB,0.990,0.008
wal_Latn,test,wal,Latn,Wolaytta,Afro-Asiatic,14525,22,97819,95.53KB,49098,47.95KB,-,-
wal_Latn_removed,train,wal,Latn,Wolaytta,Afro-Asiatic,-,44660,139143508,132.70MB,44655036,42.59MB,-,-
wap_Latn,train,wap,Latn,Wapishana,Maipurean,37286,32,247117,241.33KB,81270,79.37KB,0.969,0.000
wap_Latn_removed,train,wap,Latn,Wapishana,Maipurean,-,4101,12927422,12.33MB,2861694,2.73MB,-,-
war_Latn,train,war,Latn,Waray (Philippines),Austronesian,749723,2223,4037242,3.85MB,1739996,1.66MB,0.092,0.091
war_Latn,test,war,Latn,Waray (Philippines),Austronesian,11475,35,61838,60.39KB,39135,38.22KB,-,-
war_Latn_removed,train,war,Latn,Waray (Philippines),Austronesian,-,1251402,1474624144,1.37GB,659533607,628.98MB,-,-
wat_Latn,train,wat,Latn,Kaninuwa,Austronesian,4787,10,29008,28.33KB,18925,18.48KB,0.900,0.000
wat_Latn_removed,train,wat,Latn,Kaninuwa,Austronesian,-,220,269563,263.25KB,95686,93.44KB,-,-
way_Latn,train,way,Latn,Wayana,Cariban,10743,15,75459,73.69KB,31967,31.22KB,0.400,0.000
way_Latn_removed,train,way,Latn,Wayana,Cariban,-,190,2621248,2.50MB,482318,471.01KB,-,-
wba_Latn,train,wba,Latn,Warao,Language isolate,14354,83,85440,83.44KB,44585,43.54KB,0.120,0.000
wba_Latn_removed,train,wba,Latn,Warao,Language isolate,-,1107,2335265,2.23MB,345410,337.31KB,-,-
wbm_Latn,train,wbm,Latn,Wa,Austro-Asiatic,49060,11,214318,209.29KB,74757,73.00KB,0.273,0.000
wbm_Latn_removed,train,wbm,Latn,Wa,Austro-Asiatic,-,49597,56239952,53.63MB,21394044,20.40MB,-,-
wbp_Latn,train,wbp,Latn,Warlpiri,Australian,127019,105,769098,751.07KB,235745,230.22KB,0.943,0.000
wbp_Latn,test,wbp,Latn,Warlpiri,Australian,5882,4,34173,33.37KB,19153,18.70KB,-,-
wbp_Latn_removed,train,wbp,Latn,Warlpiri,Australian,-,727,1813961,1.73MB,538172,525.56KB,-,-
wed_Latn,train,wed,Latn,Wedau,Austronesian,77267,125,386523,377.46KB,120677,117.85KB,0.984,0.000
wed_Latn,test,wed,Latn,Wedau,Austronesian,418,2,2143,2.09KB,9733,9.50KB,-,-
wed_Latn_removed,train,wed,Latn,Wedau,Austronesian,-,3664,3165155,3.02MB,1237381,1.18MB,-,-
wer_Latn,train,wer,Latn,Weri,Trans-New Guinea,227873,221,1286315,1.23MB,365401,356.84KB,1.000,0.000
wer_Latn,test,wer,Latn,Weri,Trans-New Guinea,2465,3,14055,13.73KB,9693,9.47KB,-,-
wer_Latn_removed,train,wer,Latn,Weri,Trans-New Guinea,-,117,471284,460.24KB,141480,138.16KB,-,-
wes_Latn,train,wes,Latn,Cameroon Pidgin,Creole,281,4,1588,1.55KB,7636,7.46KB,0.250,0.000
wes_Latn_removed,train,wes,Latn,Cameroon Pidgin,Creole,-,1125912,827328088,789.00MB,344235569,328.29MB,-,-
wew_Latn,train,wew,Latn,Wejewa,Austronesian,125,1,614,614.00B,6794,6.63KB,1.000,0.000
wew_Latn_removed,train,wew,Latn,Wejewa,Austronesian,-,498,6165233,5.88MB,1942055,1.85MB,-,-
whg_Latn,train,whg,Latn,North Wahgi,Trans-New Guinea,822,7,4204,4.11KB,8177,7.99KB,1.000,0.000
whg_Latn_removed,train,whg,Latn,North Wahgi,Trans-New Guinea,-,4840,6426322,6.13MB,2200916,2.10MB,-,-
whk_Latn,train,whk,Latn,Wahau Kenyah,Austronesian,57258,39,239422,233.81KB,78979,77.13KB,0.077,0.000
whk_Latn_removed,train,whk,Latn,Wahau Kenyah,Austronesian,-,40,1176003,1.12MB,380029,371.12KB,-,-
wib_Latn,train,wib,Latn,Southern Toussian,Niger-Congo,28832,30,154572,150.95KB,52953,51.71KB,0.967,0.000
wib_Latn_removed,train,wib,Latn,Southern Toussian,Niger-Congo,-,31,27946,27.29KB,27723,27.07KB,-,-
wim_Latn,train,wim,Latn,Wik-Mungkan,Australian,258525,200,1355260,1.29MB,410521,400.90KB,1.000,0.000
wim_Latn_removed,train,wim,Latn,Wik-Mungkan,Australian,-,573,9546393,9.10MB,1132709,1.08MB,-,-
wiu_Latn,train,wiu,Latn,Wiru,Trans-New Guinea,229553,183,1254984,1.20MB,365017,356.46KB,0.995,0.000
wiu_Latn,test,wiu,Latn,Wiru,Trans-New Guinea,1712,1,9418,9.20KB,8227,8.03KB,-,-
wiu_Latn_removed,train,wiu,Latn,Wiru,Trans-New Guinea,-,774,2744078,2.62MB,830790,811.32KB,-,-
wln_Latn,train,wln,Latn,Walloon,Indo-European,7541374,15586,33292468,31.75MB,16292397,15.54MB,0.000,0.859
wln_Latn,test,wln,Latn,Walloon,Indo-European,37378,153,171320,167.30KB,100934,98.57KB,-,-
wln_Latn_removed,train,wln,Latn,Walloon,Indo-European,-,262356,180473364,172.11MB,74321347,70.88MB,-,-
wls_Latn,train,wls,Latn,Wallisian,Austronesian,79854,126,375086,366.29KB,160477,156.72KB,0.111,0.611
wls_Latn,test,wls,Latn,Wallisian,Austronesian,724,1,3584,3.50KB,20666,20.18KB,-,-
wls_Latn_removed,train,wls,Latn,Wallisian,Austronesian,-,101280,61473699,58.63MB,30847223,29.42MB,-,-
wlv_Latn,train,wlv,Latn,Wichí Lhamtés Vejoz,Matacoan,19740,57,120224,117.41KB,51217,50.02KB,0.947,0.000
wlv_Latn,test,wlv,Latn,Wichí Lhamtés Vejoz,Matacoan,946,3,5745,5.61KB,17752,17.34KB,-,-
wlv_Latn_removed,train,wlv,Latn,Wichí Lhamtés Vejoz,Matacoan,-,5965,2567395,2.45MB,942835,920.74KB,-,-
wlx_Latn,train,wlx,Latn,Wali (Ghana),Niger-Congo,23446,11,106665,104.17KB,45218,44.16KB,0.273,0.000
wlx_Latn_removed,train,wlx,Latn,Wali (Ghana),Niger-Congo,-,1428,2070930,1.97MB,868790,848.43KB,-,-
wmt_Latn,train,wmt,Latn,Walmajarri,Australian,32291,77,258933,252.86KB,87765,85.71KB,1.000,0.000
wmt_Latn,test,wmt,Latn,Walmajarri,Australian,2249,2,18073,17.65KB,10285,10.04KB,-,-
wmt_Latn_removed,train,wmt,Latn,Walmajarri,Australian,-,318,1790124,1.71MB,466978,456.03KB,-,-
wmw_Latn,train,wmw,Latn,Mwani,Niger-Congo,71584,64,407325,397.78KB,166862,162.95KB,0.812,0.000
wmw_Latn_removed,train,wmw,Latn,Mwani,Niger-Congo,-,1270,3589494,3.42MB,974040,951.21KB,-,-
wnc_Latn,train,wnc,Latn,Wantoat,Trans-New Guinea,235420,197,1440273,1.37MB,387752,378.66KB,0.995,0.000
wnc_Latn,test,wnc,Latn,Wantoat,Trans-New Guinea,2538,2,15378,15.02KB,9805,9.58KB,-,-
wnc_Latn_removed,train,wnc,Latn,Wantoat,Trans-New Guinea,-,298,1450742,1.38MB,396912,387.61KB,-,-
wnu_Latn,train,wnu,Latn,Usan,Trans-New Guinea,253283,217,1239678,1.18MB,373678,364.92KB,1.000,0.000
wnu_Latn,test,wnu,Latn,Usan,Trans-New Guinea,1140,1,5876,5.74KB,6818,6.66KB,-,-
wnu_Latn_removed,train,wnu,Latn,Usan,Trans-New Guinea,-,873,4988156,4.76MB,941067,919.01KB,-,-
wob_Latn,train,wob,Latn,Wè Northern,Niger-Congo,45277,8,143225,139.87KB,60481,59.06KB,1.000,0.000
wob_Latn,test,wob,Latn,Wè Northern,Niger-Congo,74,1,298,298.00B,5706,5.57KB,-,-
wob_Latn_removed,train,wob,Latn,Wè Northern,Niger-Congo,-,70,765908,747.96KB,92222,90.06KB,-,-
wol_Latn,train,wol,Latn,Wolof,Niger-Congo,3821770,6621,19017020,18.14MB,9563351,9.12MB,0.062,0.144
wol_Latn,test,wol,Latn,Wolof,Niger-Congo,46203,81,222795,217.57KB,130582,127.52KB,-,-
wol_Latn_removed,train,wol,Latn,Wolof,Niger-Congo,-,2184493,1029894201,982.18MB,650236791,620.11MB,-,-
wos_Latn,train,wos,Latn,Hanga Hundi,Sepik,352912,259,1958891,1.87MB,513503,501.47KB,1.000,0.000
wos_Latn,test,wos,Latn,Hanga Hundi,Sepik,2768,2,15644,15.28KB,9446,9.22KB,-,-
wos_Latn_removed,train,wos,Latn,Hanga Hundi,Sepik,-,31,107369,104.85KB,40329,39.38KB,-,-
wrk_Latn,train,wrk,Latn,Garrwa,Australian,360150,1147,2428179,2.32MB,642955,627.89KB,1.000,0.000
wrk_Latn,test,wrk,Latn,Garrwa,Australian,8167,10,55176,53.88KB,23172,22.63KB,-,-
wrk_Latn_removed,train,wrk,Latn,Garrwa,Australian,-,2118,747747,730.22KB,313726,306.37KB,-,-
wrs_Latn,train,wrs,Latn,Waris,Border,293576,264,1675530,1.60MB,536367,523.80KB,0.996,0.000
wrs_Latn,test,wrs,Latn,Waris,Border,3700,2,20486,20.01KB,12432,12.14KB,-,-
wrs_Latn_removed,train,wrs,Latn,Waris,Border,-,2442,7536447,7.19MB,1675897,1.60MB,-,-
wsg_Telu,train,wsg,Telu,Adilabad Gondi,Dravidian,4883,19,72201,70.51KB,23242,22.70KB,0.053,0.000
wsg_Telu_removed,train,wsg,Telu,Adilabad Gondi,Dravidian,-,524,1986401,1.89MB,782368,764.03KB,-,-
wsk_Latn,train,wsk,Latn,Waskia,Trans-New Guinea,357700,328,1732876,1.65MB,564322,551.10KB,0.997,0.000
wsk_Latn_removed,train,wsk,Latn,Waskia,Trans-New Guinea,-,931,4260817,4.06MB,1360542,1.30MB,-,-
wuu_Hani,train,wuu,Hani,Wu Chinese,Sino-Tibetan,3441825,11739,16807904,16.03MB,10274257,9.80MB,0.000,0.842
wuu_Hani,test,wuu,Hani,Wu Chinese,Sino-Tibetan,43499,130,212847,207.86KB,130800,127.73KB,-,-
wuu_Hani_removed,train,wuu,Hani,Wu Chinese,Sino-Tibetan,-,3889634,7164211177,6.67GB,2681772400,2.50GB,-,-
wuv_Latn,train,wuv,Latn,Wuvulu-Aua,Austronesian,280751,270,1404835,1.34MB,423441,413.52KB,0.993,0.000
wuv_Latn,test,wuv,Latn,Wuvulu-Aua,Austronesian,4473,5,22338,21.81KB,11673,11.40KB,-,-
wuv_Latn_removed,train,wuv,Latn,Wuvulu-Aua,Austronesian,-,1606,4539222,4.33MB,995970,972.63KB,-,-
wwa_Latn,train,wwa,Latn,Waama,Niger-Congo,5404,8,23667,23.11KB,19123,18.67KB,0.375,0.000
wwa_Latn_removed,train,wwa,Latn,Waama,Niger-Congo,-,31,18248,17.82KB,15721,15.35KB,-,-
xal_Cyrl,train,xal,Cyrl,Kalmyk,Mongolic,826978,1424,7836641,7.47MB,2441643,2.33MB,0.240,0.062
xal_Cyrl,test,xal,Cyrl,Kalmyk,Mongolic,9544,23,90852,88.72KB,43858,42.83KB,-,-
xal_Cyrl_removed,train,xal,Cyrl,Kalmyk,Mongolic,-,10091,22973821,21.91MB,3704527,3.53MB,-,-
xav_Latn,train,xav,Latn,Xavánte,Jean,283995,251,1362492,1.30MB,384371,375.36KB,0.518,0.000
xav_Latn,test,xav,Latn,Xavánte,Jean,1191,2,6147,6.00KB,10843,10.59KB,-,-
xav_Latn_removed,train,xav,Latn,Xavánte,Jean,-,15942,12252165,11.68MB,5950767,5.68MB,-,-
xbi_Latn,train,xbi,Latn,Kombio,Torricelli,190330,366,1001839,978.36KB,262016,255.88KB,0.975,0.000
xbi_Latn,test,xbi,Latn,Kombio,Torricelli,2871,5,15226,14.87KB,16214,15.83KB,-,-
xbi_Latn_removed,train,xbi,Latn,Kombio,Torricelli,-,2386,9569658,9.13MB,1970983,1.88MB,-,-
xbr_Latn,train,xbr,Latn,Kambera,Austronesian,2654,12,11523,11.25KB,11063,10.80KB,1.000,0.000
xbr_Latn_removed,train,xbr,Latn,Kambera,Austronesian,-,59,1075480,1.03MB,372507,363.78KB,-,-
xed_Latn,train,xed,Latn,Hdi,Afro-Asiatic,135319,146,645831,630.69KB,231200,225.78KB,1.000,0.000
xed_Latn_removed,train,xed,Latn,Hdi,Afro-Asiatic,-,50,196066,191.47KB,77661,75.84KB,-,-
xho_Latn,train,xho,Latn,Xhosa,Niger-Congo,115932287,254164,796963469,760.04MB,288937069,275.55MB,0.011,0.001
xho_Latn,test,xho,Latn,Xhosa,Niger-Congo,932984,1991,6405562,6.11MB,2426167,2.31MB,-,-
xho_Latn_removed,train,xho,Latn,Xhosa,Niger-Congo,-,11897634,4218757678,3.93GB,2822406968,2.63GB,-,-
xla_Latn,train,xla,Latn,Kamula,Trans-New Guinea,682469,567,4074688,3.89MB,969237,946.52KB,0.998,0.000
xla_Latn,test,xla,Latn,Kamula,Trans-New Guinea,6985,6,41665,40.69KB,16401,16.02KB,-,-
xla_Latn_removed,train,xla,Latn,Kamula,Trans-New Guinea,-,197,487916,476.48KB,131731,128.64KB,-,-
xmf_Geor,train,xmf,Geor,Mingrelian,Kartvelian,1222746,4079,18772767,17.90MB,5269240,5.03MB,0.015,0.933
xmf_Geor,test,xmf,Geor,Mingrelian,Kartvelian,14602,39,194730,190.17KB,71156,69.49KB,-,-
xmf_Geor_removed,train,xmf,Geor,Mingrelian,Kartvelian,-,59860,150233456,143.27MB,30599019,29.18MB,-,-
xmm_Latn,train,xmm,Latn,Manado Malay,Creole,25547,77,124344,121.43KB,61507,60.07KB,0.065,0.130
xmm_Latn_removed,train,xmm,Latn,Manado Malay,Creole,-,1392,2565724,2.45MB,983665,960.61KB,-,-
xmv_Latn,train,xmv,Latn,Antankarana Malagasy,Austronesian,206269,154,1208581,1.15MB,307362,300.16KB,0.143,0.000
xmv_Latn,test,xmv,Latn,Antankarana Malagasy,Austronesian,779,1,4128,4.03KB,6915,6.75KB,-,-
xmv_Latn_removed,train,xmv,Latn,Antankarana Malagasy,Austronesian,-,57024,145712659,138.96MB,50045491,47.73MB,-,-
xnn_Latn,train,xnn,Latn,Northern Kankanay,Austronesian,66493,68,329978,322.24KB,110343,107.76KB,0.868,0.015
xnn_Latn,test,xnn,Latn,Northern Kankanay,Austronesian,1940,2,9541,9.32KB,7836,7.65KB,-,-
xnn_Latn_removed,train,xnn,Latn,Northern Kankanay,Austronesian,-,1317,9009898,8.59MB,1738817,1.66MB,-,-
xog_Latn,train,xog,Latn,Soga,Niger-Congo,10662,36,67121,65.55KB,40349,39.40KB,0.139,0.000
xog_Latn,test,xog,Latn,Soga,Niger-Congo,202,1,1284,1.25KB,10327,10.08KB,-,-
xog_Latn_removed,train,xog,Latn,Soga,Niger-Congo,-,10751,28235541,26.93MB,6908378,6.59MB,-,-
xon_Latn,train,xon,Latn,Konkomba,Niger-Congo,501330,641,2057407,1.96MB,687377,671.27KB,0.991,0.000
xon_Latn,test,xon,Latn,Konkomba,Niger-Congo,7491,9,31428,30.69KB,23746,23.19KB,-,-
xon_Latn_removed,train,xon,Latn,Konkomba,Niger-Congo,-,3143,333633301,318.18MB,25419264,24.24MB,-,-
xrb_Latn,train,xrb,Latn,Eastern Karaboro,Niger-Congo,369889,601,1492946,1.42MB,530680,518.24KB,1.000,0.000
xrb_Latn,test,xrb,Latn,Eastern Karaboro,Niger-Congo,3350,4,13238,12.93KB,10039,9.80KB,-,-
xrb_Latn_removed,train,xrb,Latn,Eastern Karaboro,Niger-Congo,-,1270,647166,632.00KB,239468,233.86KB,-,-
xsb_Latn,train,xsb,Latn,Sambal,Austronesian,3685,5,16302,15.92KB,11709,11.43KB,1.000,0.000
xsb_Latn_removed,train,xsb,Latn,Sambal,Austronesian,-,5980,12105851,11.55MB,2573848,2.45MB,-,-
xsi_Latn,train,xsi,Latn,Sio,Austronesian,556706,397,2848514,2.72MB,700114,683.71KB,1.000,0.000
xsi_Latn,test,xsi,Latn,Sio,Austronesian,5700,7,28997,28.32KB,19268,18.82KB,-,-
xsi_Latn_removed,train,xsi,Latn,Sio,Austronesian,-,182,1348290,1.29MB,338388,330.46KB,-,-
xsm_Latn,train,xsm,Latn,Kasem,Niger-Congo,776032,1005,3334146,3.18MB,1079640,1.03MB,0.974,0.000
xsm_Latn,test,xsm,Latn,Kasem,Niger-Congo,6493,7,28358,27.69KB,15859,15.49KB,-,-
xsm_Latn_removed,train,xsm,Latn,Kasem,Niger-Congo,-,4690,1709745,1.63MB,678966,663.05KB,-,-
xsr_Deva,train,xsr,Deva,Sherpa,Sino-Tibetan,124853,141,1843026,1.76MB,379785,370.88KB,0.851,0.000
xsr_Deva,test,xsr,Deva,Sherpa,Sino-Tibetan,825,2,13413,13.10KB,7740,7.56KB,-,-
xsr_Deva_removed,train,xsr,Deva,Sherpa,Sino-Tibetan,-,545,699368,682.98KB,210934,205.99KB,-,-
xsu_Latn,train,xsu,Latn,Sanumá,Yanomaman,53911,17,231762,226.33KB,66742,65.18KB,1.000,0.000
xsu_Latn_removed,train,xsu,Latn,Sanumá,Yanomaman,-,28,1050692,1.00MB,285676,278.98KB,-,-
xtd_Latn,train,xtd,Latn,Diuxi-Tilantongo Mixtec,Otomanguean,114592,138,676949,661.08KB,205918,201.09KB,0.993,0.000
xtd_Latn,test,xtd,Latn,Diuxi-Tilantongo Mixtec,Otomanguean,1632,2,9549,9.33KB,14539,14.20KB,-,-
xtd_Latn_removed,train,xtd,Latn,Diuxi-Tilantongo Mixtec,Otomanguean,-,200,583124,569.46KB,109753,107.18KB,-,-
xtm_Latn,train,xtm,Latn,Magdalena Peñasco Mixtec,Otomanguean,41852,41,178802,174.61KB,66034,64.49KB,0.854,0.000
xtm_Latn,test,xtm,Latn,Magdalena Peñasco Mixtec,Otomanguean,1536,1,6484,6.33KB,6571,6.42KB,-,-
xtm_Latn_removed,train,xtm,Latn,Magdalena Peñasco Mixtec,Otomanguean,-,37,104334,101.89KB,44699,43.65KB,-,-
xtn_Latn,train,xtn,Latn,Northern Tlaxiaco Mixtec,Otomanguean,272790,229,1252087,1.19MB,373858,365.10KB,0.904,0.000
xtn_Latn_removed,train,xtn,Latn,Northern Tlaxiaco Mixtec,Otomanguean,-,675,515896,503.80KB,187067,182.68KB,-,-
xuo_Latn,train,xuo,Latn,Kuo,Niger-Congo,34934,191,154659,151.03KB,66231,64.68KB,1.000,0.000
xuo_Latn,test,xuo,Latn,Kuo,Niger-Congo,195,3,879,879.00B,6209,6.06KB,-,-
xuo_Latn_removed,train,xuo,Latn,Kuo,Niger-Congo,-,938,895900,874.90KB,324731,317.12KB,-,-
yaa_Latn,train,yaa,Latn,Yaminahua,Panoan,53622,58,321857,314.31KB,118812,116.03KB,0.948,0.000
yaa_Latn_removed,train,yaa,Latn,Yaminahua,Panoan,-,389,3848737,3.67MB,411605,401.96KB,-,-
yad_Latn,train,yad,Latn,Yagua,Yaguan,34768,57,285737,279.04KB,94030,91.83KB,0.965,0.000
yad_Latn_removed,train,yad,Latn,Yagua,Yaguan,-,86,199453,194.78KB,88438,86.37KB,-,-
yal_Latn,train,yal,Latn,Yalunka,Niger-Congo,444077,495,1994908,1.90MB,690656,674.47KB,0.990,0.000
yal_Latn,test,yal,Latn,Yalunka,Niger-Congo,6536,7,29364,28.68KB,16108,15.73KB,-,-
yal_Latn_removed,train,yal,Latn,Yalunka,Niger-Congo,-,217,1001975,978.49KB,241853,236.18KB,-,-
yam_Latn,train,yam,Latn,Yamba,Niger-Congo,50427,10,236398,230.86KB,80635,78.75KB,0.500,0.100
yam_Latn_removed,train,yam,Latn,Yamba,Niger-Congo,-,103,113510,110.85KB,66070,64.52KB,-,-
yan_Latn,train,yan,Latn,Mayangna,Misumalpan,40580,68,230087,224.69KB,87861,85.80KB,0.676,0.000
yan_Latn,test,yan,Latn,Mayangna,Misumalpan,337,2,1761,1.72KB,8810,8.60KB,-,-
yan_Latn_removed,train,yan,Latn,Mayangna,Misumalpan,-,2302,1627325,1.55MB,744179,726.74KB,-,-
yao_Latn,train,yao,Latn,Yao,Niger-Congo,315080,251,2079688,1.98MB,656433,641.05KB,0.777,0.000
yao_Latn,test,yao,Latn,Yao,Niger-Congo,134,1,843,843.00B,8179,7.99KB,-,-
yao_Latn_removed,train,yao,Latn,Yao,Niger-Congo,-,15395,15008445,14.31MB,5542113,5.29MB,-,-
yap_Latn,train,yap,Latn,Yapese,Austronesian,1058794,1193,4721920,4.50MB,1678849,1.60MB,0.854,0.000
yap_Latn,test,yap,Latn,Yapese,Austronesian,15110,14,67565,65.98KB,32722,31.96KB,-,-
yap_Latn_removed,train,yap,Latn,Yapese,Austronesian,-,56442,50692208,48.34MB,21374640,20.38MB,-,-
yaq_Latn,train,yaq,Latn,Yaqui,Uto-Aztecan,91283,72,469385,458.38KB,158699,154.98KB,0.986,0.000
yaq_Latn_removed,train,yaq,Latn,Yaqui,Uto-Aztecan,-,39,1176788,1.12MB,370888,362.20KB,-,-
yat_Latn,train,yat,Latn,Yambeta,Niger-Congo,1548,1,10304,10.06KB,7978,7.79KB,1.000,0.000
yat_Latn_removed,train,yat,Latn,Yambeta,Niger-Congo,-,3,49640,48.48KB,10169,9.93KB,-,-
yaz_Latn,train,yaz,Latn,Lokaa,Niger-Congo,2467,3,15365,15.00KB,16780,16.39KB,0.333,0.000
yaz_Latn_removed,train,yaz,Latn,Lokaa,Niger-Congo,-,446,8703553,8.30MB,1053252,1.00MB,-,-
ybb_Latn,train,ybb,Latn,Yemba,Niger-Congo,20923,53,107916,105.39KB,63521,62.03KB,0.811,0.000
ybb_Latn_removed,train,ybb,Latn,Yemba,Niger-Congo,-,9849,6196740,5.91MB,2044444,1.95MB,-,-
yby_Latn,train,yby,Latn,Yaweyuha,Trans-New Guinea,592442,958,3503640,3.34MB,1063219,1.01MB,0.997,0.000
yby_Latn,test,yby,Latn,Yaweyuha,Trans-New Guinea,3660,5,21292,20.79KB,13211,12.90KB,-,-
yby_Latn_removed,train,yby,Latn,Yaweyuha,Trans-New Guinea,-,8611,5274802,5.03MB,1927084,1.84MB,-,-
ycn_Latn,train,ycn,Latn,Yucuna,Maipurean,49796,48,336861,328.97KB,108290,105.75KB,0.896,0.000
ycn_Latn_removed,train,ycn,Latn,Yucuna,Maipurean,-,137,113991,111.32KB,52702,51.47KB,-,-
ydd_Hebr,train,ydd,Hebr,Eastern Yiddish,Indo-European,93968521,135116,936578790,893.19MB,271857106,259.26MB,0.000,0.058
ydd_Hebr,test,ydd,Hebr,Eastern Yiddish,Indo-European,892256,1299,8912184,8.50MB,2637479,2.52MB,-,-
ydd_Hebr_removed,train,ydd,Hebr,Eastern Yiddish,Indo-European,-,333740,1571248314,1.46GB,396824559,378.44MB,-,-
yim_Latn,train,yim,Latn,Yimchungru Naga,Sino-Tibetan,7789,6,46475,45.39KB,27188,26.55KB,0.667,0.000
yim_Latn_removed,train,yim,Latn,Yimchungru Naga,Sino-Tibetan,-,987,727101,710.06KB,262530,256.38KB,-,-
